Price,Id,Size,Format,City,Impression,B01001001,B01001002,B01001003,B01001004,B01001005,B01001006,B01001007,B01001008,B01001009,B01001010,B01001011,B01001012,B01001013,B01001014,B01001015,B01001016,B01001017,B01001018,B01001019,B01001020,B01001021,B01001022,B01001023,B01001024,B01001025,B01001026,B01001027,B01001028,B01001029,B01001030,B01001031,B01001032,B01001033,B01001034,B01001035,B01001036,B01001037,B01001038,B01001039,B01001040,B01001041,B01001042,B01001043,B01001044,B01001045,B01001046,B01001047,B01001048,B01001049,B01002001,B01002002,B01002003,B08008001,B08008002,B08008003,B08008004,B08008005,B08008006,B08008007,B08008008,B08008009,B08008010,B08008011,B08008012,B08008013,B08008014,B08008015,B09019001,B09019002,B09019003,B09019004,B09019005,B09019006,B09019007,B09019008,B09019009,B09019010,B09019011,B09019012,B09019013,B09019014,B09019015,B09019016,B09019017,B09019018,B09019019,B09019020,B09019021,B09019022,B09019023,B09019024,B09019025,B09019026,B14002001,B14002002,B14002003,B14002004,B14002005,B14002006,B14002007,B14002008,B14002009,B14002010,B14002011,B14002012,B14002013,B14002014,B14002015,B14002016,B14002017,B14002018,B14002019,B14002020,B14002021,B14002022,B14002023,B14002024,B14002025,B14002026,B14002027,B14002028,B14002029,B14002030,B14002031,B14002032,B14002033,B14002034,B14002035,B14002036,B14002037,B14002038,B14002039,B14002040,B14002041,B14002042,B14002043,B14002044,B14002045,B14002046,B14002047,B14002048,B14002049,B14003001,B14003002,B14003003,B14003004,B14003005,B14003006,B14003007,B14003008,B14003009,B14003010,B14003011,B14003012,B14003013,B14003014,B14003015,B14003016,B14003017,B14003018,B14003019,B14003020,B14003021,B14003022,B14003023,B14003024,B14003025,B14003026,B14003027,B14003028,B14003029,B14003030,B14003031,B14003032,B14003033,B14003034,B14003035,B14003036,B14003037,B14003038,B14003039,B14003040,B14003041,B14003042,B14003043,B14003044,B14003045,B14003046,B14003047,B14003048,B14003049,B14003050,B14003051,B14003052,B14003053,B14003054,B14003055,B14003056,B14003057,B14004001,B14004002,B14004003,B14004004,B14004005,B14004006,B14004007,B14004008,B14004009,B14004010,B14004011,B14004012,B14004013,B14004014,B14004015,B14004016,B14004017,B14004018,B14004019,B14004020,B14004021,B14004022,B14004023,B14004024,B14004025,B14004026,B14004027,B14004028,B14004029,B14004030,B14004031,B14004032,B14004033,B14007001,B14007002,B14007003,B14007004,B14007005,B14007006,B14007007,B14007008,B14007009,B14007010,B14007011,B14007012,B14007013,B14007014,B14007015,B14007016,B14007017,B14007018,B14007019,B15002001,B15002002,B15002003,B15002004,B15002005,B14004006,B14004007,B14004008,B14004009,B14004010,B14004011,B14004012,B14004013,B14004014,B14004015,B14004016,B14004017,B14004018,B14004019,B14004020,B14004021,B14004022,B14004023,B14004024,B14004025,B14004026,B14004027,B14004028,B14004029,B14004030,B14004031,B14004032,B14004033,B14007001,B14007002,B14007003,B14007004,B14007005,B14007006,B14007007,B14007008,B14007009,B14007010,B14007011,B14007012,B14007013,B14007014,B14007015,B14007016,B14007017,B14007018,B14007019,B15002001,B15002002,B15002003,B15002004,B15002005,B15002006,B15002007,B15002008,B15002009,B15002010,B15002011,B15002012,B15002013,B15002014,B15002015,B15002016,B15002017,B15002018,B15002019,B15002020,B15002021,B15002022,B15002023,B15002024,B15002025,B15002026,B15002027,B15002028,B15002029,B15002030,B15002031,B15002032,B15002033,B15002034,B15002035,B23025001,B23025002,B23025003,B23025004,B23025005,B23025006,B23025007,B24080001,B24080002,B24080003,B24080004,B24080005,B24080006,B24080007,B24080008,B24080009,B24080010,B24080011,B24080012,B24080013,B24080014,B24080015,B24080016,B24080017,B24080018,B24080019,B24080020,B24080021,B25002001,B25002002,B25002003,B25003001,B25003002,B25003003,B25034001,B25034002,B25034003,B25034004,B25034005,B25034006,B25034007,B25034008,B25034009,B25034010,B25034011,Aggr_lanes,primaryRoad,primary_linkRoad,secondaryRoad,secondary_linkRoad,tertiaryRoad,tertiary_linkRoad,unclassifiedRoad,residentialRoad,serviceRoad,trackRoad,footwayRoad,pathRoad,traffic_signals,aggr_residential_zone,aggr_commercial_zone,aggr_natural_zone,aggr_public_service,aggr_health,aggr_entertainment,aggr_money,aggr_religion,aggr_automobile,aggr_food,aggr_education,aggr_culture,aggr_accomodation,aggr_media,aggr_recreation,aggr_service,aggr_shopping,aggr_transporation,pois_total,bfb_count,bfb_area
700,1,44.6,Individual,Lacassine LA,68992,5384,2919,213,152,169,64,86,20,0,333,87,225,276,187,178,167,146,18,164,57,77,134,69,14,83,2465,208,105,195,126,60,0,0,76,106,169,353,138,193,145,131,46,119,46,45,120,27,57,0,39,37.6,39.4,2182,102,0,102,2080,1159,62,0,62,1097,1023,40,0,40,983,5384,5384,1740,877,163,714,863,106,757,1072,0,294,0,1994,1596,54,344,242,2,0,0,17,1,0,22,0,5141,2792,600,10,0,10,47,13,34,100,60,40,147,104,43,48,48,0,248,230,18,0,0,0,2192,2349,350,20,20,0,10,10,0,107,59,48,91,91,0,71,65,6,44,44,0,7,7,0,1999,5141,2792,455,0,67,94,64,26,189,15,0,145,10,42,75,0,0,18,0,0,2192,76,43,0,0,60,146,297,1570,2349,296,8,81,91,65,29,0,17,5,54,0,24,24,6,0,0,0,0,1999,84,0,80,55,31,76,258,1415,4342,2385,230,0,215,15,0,18,0,18,0,0,2137,64,206,297,1570,1957,51,0,29,17,5,0,0,0,0,0,1906,126,107,258,1415,5141,950,30,57,28,61,58,60,74,43,44,77,0,40,35,44,292,7,4191,3577,1882,1,0,72,15,0,18,0,18,0,0,2137,64,206,297,1570,1957,51,0,29,17,5,0,0,0,0,0,1906,126,107,258,1415,5141,950,30,57,28,61,58,60,74,43,44,77,0,40,35,44,292,7,4191,3577,1882,1,0,72,15,25,10,21,48,1098,66,294,119,104,9,0,0,1695,11,0,29,18,0,0,20,10,538,86,201,284,200,298,0,0,4241,2367,2367,2211,156,0,1874,2211,1169,830,759,71,18,75,27,11,208,0,1042,808,808,0,62,26,111,0,35,0,2150,1740,410,1740,1528,212,2150,0,486,396,322,252,191,34,151,149,169,38,9,1,5,0,11,0,4,102,43,5,4,0,0,2,1,29,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3,22,694.83
700,2,44.6,Individual,Lacassine LA,68992,5384,2919,213,152,169,64,86,20,0,333,87,225,276,187,178,167,146,18,164,57,77,134,69,14,83,2465,208,105,195,126,60,0,0,76,106,169,353,138,193,145,131,46,119,46,45,120,27,57,0,39,37.6,39.4,2182,102,0,102,2080,1159,62,0,62,1097,1023,40,0,40,983,5384,5384,1740,877,163,714,863,106,757,1072,0,294,0,1994,1596,54,344,242,2,0,0,17,1,0,22,0,5141,2792,600,10,0,10,47,13,34,100,60,40,147,104,43,48,48,0,248,230,18,0,0,0,2192,2349,350,20,20,0,10,10,0,107,59,48,91,91,0,71,65,6,44,44,0,7,7,0,1999,5141,2792,455,0,67,94,64,26,189,15,0,145,10,42,75,0,0,18,0,0,2192,76,43,0,0,60,146,297,1570,2349,296,8,81,91,65,29,0,17,5,54,0,24,24,6,0,0,0,0,1999,84,0,80,55,31,76,258,1415,4342,2385,230,0,215,15,0,18,0,18,0,0,2137,64,206,297,1570,1957,51,0,29,17,5,0,0,0,0,0,1906,126,107,258,1415,5141,950,30,57,28,61,58,60,74,43,44,77,0,40,35,44,292,7,4191,3577,1882,1,0,72,15,0,18,0,18,0,0,2137,64,206,297,1570,1957,51,0,29,17,5,0,0,0,0,0,1906,126,107,258,1415,5141,950,30,57,28,61,58,60,74,43,44,77,0,40,35,44,292,7,4191,3577,1882,1,0,72,15,25,10,21,48,1098,66,294,119,104,9,0,0,1695,11,0,29,18,0,0,20,10,538,86,201,284,200,298,0,0,4241,2367,2367,2211,156,0,1874,2211,1169,830,759,71,18,75,27,11,208,0,1042,808,808,0,62,26,111,0,35,0,2150,1740,410,1740,1528,212,2150,0,486,396,322,252,191,34,151,149,169,40,10,1,15,0,12,0,4,138,52,3,17,0,0,3,1,30,0,0,0,0,0,4,1,3,0,2,0,5,0,1,0,16,12,486
700,3,44.6,Stacked,Lacassine LA,68992,4641.228,2198.492,173.784,161.64,93.464,69.292,111.384,15.244,28.224,97.092,245.696,142.352,126.964,108.004,92.636,52.124,223.184,69.752,110.572,14.996,70.052,118.44,33.304,32.88,7.412,2442.736,260.656,237.468,140.052,66.864,40.404,7.644,63.232,98.46,200.076,135.412,82.012,120.524,118.116,120.392,172.056,86.276,91.272,73.488,139.78,66.536,61.064,19.596,41.356,34.2604,34.2356,35.1796,1952.388,891.956,277.252,614.704,1060.432,1080.34,435.588,127.672,307.916,644.752,872.048,456.368,149.58,306.788,415.68,4641.228,4600.028,1650.304,846.852,95.372,751.48,803.452,221.992,581.46,892.716,11.172,112.944,2.884,1366.004,1307.08,36.048,22.876,283.492,51.5,83.564,0,9.408,68.392,0,67.648,41.2,4439.688,2060.076,420.024,1.176,1.176,0,37.868,37.868,0,131.416,98.344,33.072,67.692,58.808,8.884,115.236,89.048,26.188,53.112,47.82,5.292,13.524,8.82,4.704,1640.052,2379.612,594.172,127.432,98.784,28.648,15.288,0,15.288,141.624,95.156,46.468,132.344,95.456,36.888,76.34,51.048,25.292,93.556,87.676,5.88,7.588,7.588,0,1785.44,4439.688,2060.076,341.884,1.176,128.568,66.452,61.232,43.704,28.224,12.528,0,78.14,0,33.072,27.012,8.06,0,5.292,0,4.704,1640.052,34.192,0,0,0,67.68,107.044,375.52,1055.616,2379.612,435.708,15.876,175.712,103.164,45.692,22.76,29.636,21.7,21.168,158.464,28.648,61.756,36.888,21.172,4.12,5.88,0,0,1785.44,153.008,0,0,0,13.524,133.82,313.788,1171.3,3574.164,1769.604,56.64,0,47.82,8.82,0,9.996,0,5.292,0,4.704,1702.968,69.292,198.832,379.228,1055.616,1804.56,95.264,0,52.396,21.7,21.168,5.88,0,5.88,0,0,1703.416,66.864,151.464,313.788,1171.3,4439.688,1014.196,128.608,53.156,172.268,12.348,47.488,40.936,100.224,9.472,53.1,37.24,23.484,47.924,89.996,30.172,146.668,21.112,3425.492,2976.324,1448.368,5.292,0,0,8.82,0,9.996,0,5.292,0,4.704,1702.968,69.292,198.832,379.228,1055.616,1804.56,95.264,0,52.396,21.7,21.168,5.88,0,5.88,0,0,1703.416,66.864,151.464,313.788,1171.3,4439.688,1014.196,128.608,53.156,172.268,12.348,47.488,40.936,100.224,9.472,53.1,37.24,23.484,47.924,89.996,30.172,146.668,21.112,3425.492,2976.324,1448.368,5.292,0,0,17.48,8.652,13.652,28.536,149.908,645.572,41.52,189.752,52.412,224.22,60.488,6.18,4.704,1527.956,0.588,0,2.472,33.132,25.244,28.876,15.176,37.24,699.524,69.94,209.988,101.884,201.552,98.632,3.708,0,3541.528,2139.428,2108.264,1948.516,159.748,31.164,1402.1,1948.516,1056.592,830.84,815.196,15.644,39.056,30.408,43.88,5.88,106.528,0,891.924,577.284,559.876,17.408,133.632,68.9,57.164,25.656,29.288,0,1932.752,1650.304,282.448,1650.304,1274.084,376.22,1932.752,0,190.168,556.236,300.3,357.564,163.844,101.292,135.332,46.18,81.836,26,4,0,35,0,5,0,8,447,183,10,1,0,0,1,0,42,0,1,0,0,1,1,2,6,0,0,0,6,1,4,0,22,38,919.75
700,4,44.6,Individual,Baldwin LA,24379,1533.686,876.022,6.173,0,43.934,21.128,1.564,10.557,37.149,0,55.332,101.523,126.831,27.225,63.955,56.353,92.713,29.557,32.007,33.024,29.841,45.675,33.879,16.82,10.782,657.664,34.917,12.045,62.73,14.858,18.834,2.737,10.557,17.045,35.789,12.121,39.159,29.36,25.09,68.339,98.526,23.661,34.64,0,37.142,39.031,11.699,9.173,20.211,48.4429,46.2723,51.1654,552.457,390.583,54.201,336.382,161.874,312.793,250.233,26.187,224.046,62.56,239.664,140.35,28.014,112.336,99.314,1533.686,1526.122,599.544,311.399,149.492,161.907,288.145,62.225,225.92,171.346,0,30.82,0,459.536,452.107,0,7.429,58.052,37.841,50.007,0,12.308,66.052,0,40.616,7.564,1515.16,876.022,94.64,0,0,0,0,0,0,0,0,0,43.934,40.024,3.91,22.692,21.128,1.564,28.014,28.014,0,0,0,0,781.382,639.138,143.069,16.391,13.263,3.128,0,0,0,27.294,27.294,0,47.481,47.481,0,20.948,20.948,0,27.436,20.737,6.699,3.519,3.519,0,496.069,1515.16,876.022,89.166,0,0,40.024,21.128,0,17.661,10.353,0,5.474,0,0,3.91,0,1.564,0,0,0,781.382,6.173,0,0,0,0,30.045,146.502,598.662,639.138,133.242,13.263,12.045,62.73,14.858,10.962,5.474,10.391,3.519,9.827,3.128,0,0,0,6.699,0,0,0,496.069,0,0,0,0,1.173,24.865,37.519,432.512,1373.887,825.915,28.014,0,17.661,10.353,0,0,0,0,0,0,797.901,21.128,31.609,146.502,598.662,547.972,24.256,0,16.436,4.301,3.519,6.699,0,6.699,0,0,517.017,14.858,26.038,43.609,432.512,1515.16,237.709,16.391,0,3.519,3.045,5.481,15.249,29.045,12.82,41.813,7.737,7.429,24.647,3.91,7.654,55.45,3.519,1277.451,1239.458,755.517,0,29.232,12.121,10.353,0,0,0,0,0,0,797.901,21.128,31.609,146.502,598.662,547.972,24.256,0,16.436,4.301,3.519,6.699,0,6.699,0,0,517.017,14.858,26.038,43.609,432.512,1515.16,237.709,16.391,0,3.519,3.045,5.481,15.249,29.045,12.82,41.813,7.737,7.429,24.647,3.91,7.654,55.45,3.519,1277.451,1239.458,755.517,0,29.232,12.121,14.692,36.668,12.218,18.301,4.263,460.735,14.076,59.692,25.647,57.519,2.436,0,7.917,483.941,15.834,0,22.533,0,14.007,21,0.782,20.166,230.82,7.82,72.01,47.194,19.602,12.173,0,0,1363.413,584.654,584.654,566.142,18.512,0,778.759,566.142,324.132,255.101,243.53,11.571,6.519,17.052,14.858,10.557,20.045,0,242.01,184.453,176.633,7.82,14.609,10.166,21.834,0,10.948,0,907.391,599.544,307.847,599.544,343.46,256.084,907.391,0,46.059,265.495,85.716,169.934,121.47,57.239,95.149,0,66.329,34,8,0,25,2,12,0,2,309,66,2,0,0,0,0,0,21,0,1,0,0,2,0,0,6,0,0,0,3,0,2,0,14,125,1430.83
825,6,44.6,Individual,Lacassine LA,68992,5384,2919,213,152,169,64,86,20,0,333,87,225,276,187,178,167,146,18,164,57,77,134,69,14,83,2465,208,105,195,126,60,0,0,76,106,169,353,138,193,145,131,46,119,46,45,120,27,57,0,39,37.6,39.4,2182,102,0,102,2080,1159,62,0,62,1097,1023,40,0,40,983,5384,5384,1740,877,163,714,863,106,757,1072,0,294,0,1994,1596,54,344,242,2,0,0,17,1,0,22,0,5141,2792,600,10,0,10,47,13,34,100,60,40,147,104,43,48,48,0,248,230,18,0,0,0,2192,2349,350,20,20,0,10,10,0,107,59,48,91,91,0,71,65,6,44,44,0,7,7,0,1999,5141,2792,455,0,67,94,64,26,189,15,0,145,10,42,75,0,0,18,0,0,2192,76,43,0,0,60,146,297,1570,2349,296,8,81,91,65,29,0,17,5,54,0,24,24,6,0,0,0,0,1999,84,0,80,55,31,76,258,1415,4342,2385,230,0,215,15,0,18,0,18,0,0,2137,64,206,297,1570,1957,51,0,29,17,5,0,0,0,0,0,1906,126,107,258,1415,5141,950,30,57,28,61,58,60,74,43,44,77,0,40,35,44,292,7,4191,3577,1882,1,0,72,15,0,18,0,18,0,0,2137,64,206,297,1570,1957,51,0,29,17,5,0,0,0,0,0,1906,126,107,258,1415,5141,950,30,57,28,61,58,60,74,43,44,77,0,40,35,44,292,7,4191,3577,1882,1,0,72,15,25,10,21,48,1098,66,294,119,104,9,0,0,1695,11,0,29,18,0,0,20,10,538,86,201,284,200,298,0,0,4241,2367,2367,2211,156,0,1874,2211,1169,830,759,71,18,75,27,11,208,0,1042,808,808,0,62,26,111,0,35,0,2150,1740,410,1740,1528,212,2150,0,486,396,322,252,191,34,151,149,169,38,9,1,5,0,11,0,4,102,43,5,4,0,0,2,1,29,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3,22,694.83
700,7,44.6,Stacked,Breaux Bridge LA,84029,4650.507,2202.173,173.046,161.91,93.716,69.373,112.446,14.911,28.656,95.823,248.324,142.388,126.091,107.851,93.059,51.881,225.146,70.238,111.193,15.149,70.313,117.36,32.926,32.97,7.403,2448.334,262.564,237.567,140.313,67.566,40.701,7.761,63.358,98.865,201.669,135.403,81.553,120.731,118.179,121.148,172.164,86.969,92.118,72.822,139.195,66.284,60.866,19.299,41.239,34.2001,34.2239,35.0599,1957.797,882.389,274.363,608.026,1075.408,1085.335,431.097,126.718,304.379,654.238,872.462,451.292,147.645,303.647,421.17,4650.507,4610.207,1652.176,848.013,94.643,753.37,804.163,220.048,584.115,896.829,11.343,112.836,2.821,1370.351,1310.77,36.462,23.119,284.923,50.375,84.491,0,9.552,66.898,0,67.612,40.3,4449.372,2063.919,421.356,1.194,1.194,0,38.417,38.417,0,131.254,98.686,32.568,68.223,59.402,8.821,115.209,89.462,25.747,53.328,47.955,5.373,13.731,8.955,4.776,1642.563,2385.453,596.593,128.908,100.296,28.612,15.522,0,15.522,140.256,93.689,46.567,132.686,96.014,36.672,76.835,51.462,25.373,94.789,88.819,5.97,7.597,7.597,0,1788.86,4449.372,2063.919,344.071,1.194,129.342,67.163,61.358,43.776,28.656,12.582,0,77.285,0,32.568,26.553,8.015,0,5.373,0,4.776,1642.563,33.598,0,0,0,68.67,105.361,378.13,1056.804,2385.453,437.877,16.119,175.478,103.641,46.223,22.94,30.059,21.925,21.492,158.716,28.612,62.089,36.672,21.343,4.03,5.97,0,0,1788.86,154.952,0,0,0,13.731,133.955,315.147,1171.075,3581.391,1773.501,56.91,0,47.955,8.955,0,10.149,0,5.373,0,4.776,1706.442,69.373,198.508,381.757,1056.804,1807.89,96.416,0,52.999,21.925,21.492,5.97,0,5.97,0,0,1705.504,67.566,151.716,315.147,1171.075,4449.372,1017.949,130.102,53.939,171.017,12.537,46.822,41.134,100.656,9.418,53.775,37.06,22.971,48.581,90.149,30.343,148.117,21.328,3431.423,2981.931,1452.292,5.373,0,0,8.955,0,10.149,0,5.373,0,4.776,1706.442,69.373,198.508,381.757,1056.804,1807.89,96.416,0,52.999,21.925,21.492,5.97,0,5.97,0,0,1705.504,67.566,151.716,315.147,1171.075,4449.372,1017.949,130.102,53.939,171.017,12.537,46.822,41.134,100.656,9.418,53.775,37.06,22.971,48.581,90.149,30.343,148.117,21.328,3431.423,2981.931,1452.292,5.373,0,0,17.12,8.463,13.463,28.284,151.177,648.443,41.88,190.238,52.403,224.805,59.822,6.045,4.776,1529.639,0.597,0,2.418,32.583,24.911,29.119,15.194,37.06,699.731,69.985,210.447,101.821,202.938,99.208,3.627,0,3548.332,2145.557,2113.916,1953.529,160.387,31.641,1402.775,1953.529,1060.948,834.71,818.949,15.761,39.164,30.552,43.97,5.97,106.582,0,892.581,577.671,560.119,17.552,134.208,68.225,57.641,25.314,29.522,0,1935.488,1652.176,283.312,1652.176,1277.621,374.555,1935.488,0,190.492,558.459,302.325,358.491,163.061,101.373,133.883,46.045,81.359,26,4,0,36,0,5,0,8,452,192,11,1,0,0,1,0,42,0,1,0,0,1,1,2,6,0,0,0,6,1,4,0,22,40,409.11
700,8,44.6,Individual,New Iberia LA,50629,3947.187,2078.724,135.528,295.695,114.323,177.424,16.317,61.416,32.586,71.971,125.033,137.944,67.909,246.306,27.967,66.257,115.816,107.594,53.735,48.793,14.553,71.147,54.797,15.969,19.644,1868.463,68.031,189.509,42.441,12.642,18.822,0,21.441,95.946,125.559,169.534,261.834,75.466,56.793,79.052,183.012,79.12,53.764,28.377,56.94,96.298,71.325,52.677,29.88,36.3965,30.3607,38.482,1639.577,198.45,123.627,74.823,1441.127,891.209,124.362,77.175,47.187,766.847,748.368,74.088,46.452,27.636,674.28,3947.187,3941.216,1274.667,668.081,84.547,583.534,606.586,113.789,492.797,843.254,0,127.909,2.058,1280.386,1197.386,11.613,71.387,58.878,0,17.06,17.06,0,127.714,0,192.23,5.971,3871.013,2051.815,700.407,50.559,50.559,0,2.058,2.058,0,308.196,251.045,57.151,138.182,138.182,0,155.617,124.385,31.232,45.795,40.944,4.851,0,0,0,1351.408,1819.198,330.06,2.205,2.205,0,57.149,57.149,0,130.155,36.325,93.83,41.118,19.793,21.325,31.669,29.905,1.764,67.764,67.764,0,0,0,0,1489.138,3871.013,2051.815,607.173,50.559,251.339,101.528,157.805,1.764,44.178,0,0,93.234,0,44.356,12.795,19.619,11.613,4.851,0,0,1351.408,58.06,0,0,0,2.94,116.944,262.977,910.487,1819.198,213.141,0,95.679,21.116,12.642,18.822,19.735,20.911,24.236,116.919,0,93.83,21.325,0,0,0,0,1.764,1489.138,18.766,0,0,0,0,97.652,274.182,1098.538,3101.66,1533.178,40.944,0,40.944,0,0,4.851,0,4.851,0,0,1487.383,177.424,136.495,262.977,910.487,1568.482,67.764,0,33.706,20.911,13.147,0,0,0,0,0,1500.718,12.642,102.503,274.182,1111.391,3871.013,1030.467,52.764,59.207,115.155,97.946,0,225.25,40.971,32.383,44.53,61.416,26.967,19.619,1.764,138.936,113.559,0,2840.546,2593.095,1173.464,2.205,0,49.474,0,0,4.851,0,4.851,0,0,1487.383,177.424,136.495,262.977,910.487,1568.482,67.764,0,33.706,20.911,13.147,0,0,0,0,0,1500.718,12.642,102.503,274.182,1111.391,3871.013,1030.467,52.764,59.207,115.155,97.946,0,225.25,40.971,32.383,44.53,61.416,26.967,19.619,1.764,138.936,113.559,0,2840.546,2593.095,1173.464,2.205,0,49.474,41.644,6.174,117.859,60.563,0,558.116,74.559,160.029,14.706,67.195,1.029,19.911,0,1419.631,24.557,0,59.209,14.147,10.731,74.24,21.114,19.644,606.503,68.853,106.944,245.48,161.741,1.911,3.381,1.176,3037.598,1833.997,1833.997,1643.987,190.01,0,1203.601,1643.987,894.296,701.317,665.288,36.029,6.615,55.445,0,1.911,129.008,0,749.691,590.337,590.337,0,33.236,54.087,17.677,5.733,48.621,0,1406.777,1274.667,132.11,1274.667,866.126,408.541,1406.777,0,33.06,212.509,163.478,309.273,266.172,60.725,145.715,74.582,141.263,72,17,0,56,1,34,0,4,851,688,6,205,18,0,17,28,28,1,7,1,6,28,134,62,17,5,16,0,103,12,61,1,454,179,1904.76
850,9,44.6,Individual,Carencro LA,85381,5692,2727,302,152,284,164,19,28,16,97,119,223,218,133,117,112,280,77,113,28,110,29,64,30,12,2965,217,130,392,76,11,55,100,33,82,387,170,163,104,109,168,56,70,71,139,143,172,89,28,34.6,33.1,35,2382,2031,254,1777,351,1253,1061,146,915,192,1129,970,108,862,159,5692,5564,2199,829,395,434,1370,428,942,839,0,97,4,1987,1953,13,21,149,116,124,25,14,0,0,10,128,5364,2550,655,0,0,0,0,0,0,152,65,87,239,239,0,164,160,4,100,87,13,0,0,0,1895,2814,733,14,14,0,0,0,0,130,29,101,367,307,60,78,53,25,144,144,0,0,0,0,2081,5364,2550,551,0,65,239,160,19,68,0,0,104,0,87,0,4,0,0,0,13,1895,125,0,45,0,0,73,342,1310,2814,547,14,29,307,53,11,119,14,0,186,0,101,85,0,0,0,0,0,2081,52,0,0,23,0,69,455,1482,4215,1989,87,0,87,0,0,13,0,0,0,13,1889,164,73,342,1310,2226,144,0,130,14,0,0,0,0,0,0,2082,76,69,455,1482,5364,1388,14,0,168,37,20,57,190,116,175,125,84,61,47,50,244,0,3976,3616,1665,1,7,0,0,0,13,0,0,0,13,1889,164,73,342,1310,2226,144,0,130,14,0,0,0,0,0,0,2082,76,69,455,1482,5364,1388,14,0,168,37,20,57,190,116,175,125,84,61,47,50,244,0,3976,3616,1665,1,7,0,47,67,93,0,44,644,113,200,137,144,148,2,18,1951,117,0,32,58,14,110,60,38,718,118,263,194,105,101,23,0,4133,2519,2519,2417,102,0,1614,2417,1253,863,819,44,28,88,18,33,223,0,1164,813,813,0,135,108,24,0,71,13,2359,2199,160,2199,1573,626,2359,113,583,277,157,470,354,253,102,25,25,65,31,0,37,4,50,0,15,684,146,1,3,0,2,4,0,15,0,5,0,0,3,9,7,8,0,2,0,28,1,16,0,79,75,6949.72
700,10,44.6,Individual,New Iberia LA,44507,3878.975,1939.4,103.075,319.9,170.85,161.85,0,69.725,74.775,49.275,102.475,130.375,50.275,200.925,19.65,70.725,83.675,86.25,41.625,35.925,15.6,77.175,43.15,8.1,24.025,1939.575,91.175,222.075,41.35,97.5,68.625,0,28.8,72.9,126.325,166.375,259.075,58.475,57.575,49.65,168.8,60.625,42.9,16.95,60.825,130.05,53.225,38.075,28.225,30.645,25.5875,33.6675,1477.65,48.75,0,48.75,1428.9,754.375,44.2,0,44.2,710.175,723.275,4.55,0,4.55,718.725,3878.975,3840.125,1166.825,591.825,62.475,529.35,575,93.85,481.15,718.075,0,100.2,0,1485.85,1404.475,0,81.375,49.625,0,13.5,13.5,35.1,99.9,0,157.55,38.85,3820.025,1914.2,745.425,34.425,34.425,0,1.625,1.625,0,345.95,300.725,45.225,179.625,179.625,0,125.4,109.875,15.525,46.375,32.4,13.975,12.025,0,12.025,1168.775,1905.825,543.275,0,0,0,41.85,41.85,0,180.225,105.975,74.25,68,51.125,16.875,164.775,164.775,0,88.425,88.425,0,0,0,0,1362.55,3820.025,1914.2,658.675,34.425,284.8,160.725,146.325,0,32.4,0,0,86.75,0,35.1,10.125,15.525,0,13.975,12.025,0,1168.775,43.45,0,0,0,0,147.4,220.825,757.1,1905.825,452.15,0,147.825,24.475,97.5,68.625,12.825,12.825,88.075,91.125,0,74.25,16.875,0,0,0,0,0,1362.55,57.425,0,0,0,0,88.875,279.875,936.375,2930.55,1345.575,32.4,0,32.4,0,0,26,0,13.975,12.025,0,1287.175,161.85,147.4,220.825,757.1,1584.975,88.425,0,22.95,12.825,52.65,0,0,0,0,0,1496.55,97.5,147.375,279.875,971.8,3820.025,1288.7,34.425,43.475,194.475,126.575,0,205.125,30.3,34,57.7,125.625,109.65,26.25,10.725,143.55,134.8,12.025,2531.325,2307.1,989.95,6.5,2.925,44.025,0,0,26,0,13.975,12.025,0,1287.175,161.85,147.4,220.825,757.1,1584.975,88.425,0,22.95,12.825,52.65,0,0,0,0,0,1496.55,97.5,147.375,279.875,971.8,3820.025,1288.7,34.425,43.475,194.475,126.575,0,205.125,30.3,34,57.7,125.625,109.65,26.25,10.725,143.55,134.8,12.025,2531.325,2307.1,989.95,6.5,2.925,44.025,41.475,9.425,89.775,49.875,1.95,467.875,69.475,139.5,25.075,29.925,0,12.15,0,1317.15,21.95,0.975,59.525,38.05,1.625,64.55,9.075,8.75,558.1,65.75,99.7,211.15,167.225,0.975,0,9.75,2784.45,1747.25,1747.25,1477.65,269.6,0,1037.2,1477.65,754.375,581,557.375,23.625,4.225,43.875,0,10.4,114.875,0,723.275,551.2,551.2,0,23.625,87.725,17.375,4.875,38.475,0,1327.925,1166.825,161.1,1166.825,766.425,400.4,1327.925,0,80.2,232.075,142.675,319.275,262.8,54.175,82,47.3,107.425,72,18,0,56,2,34,0,4,815,638,3,184,18,0,19,31,33,1,4,1,5,27,127,63,15,5,17,0,106,11,57,1,440,23,2640.87
